Title,Date,Duration,Description,Notes,Exercise,"Exercise Note","Superset id",Weight,Reps,RIR/RPE,Distance,Time,"Set Type","RecordLevel: gold/silver/bronze","RecordType: 1RM / max_weight / volume / reps"
"session #2","2025-02-02 18:24:27",01:55:07,,,"Hammer Curl",,,18.000,8,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Wide Grip Pull-Up",,,65.000,10,,,,NORMAL_SET,1,1
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Hammer Grip Pull-up on Dip Cage",,,65.000,10,,,,NORMAL_SET,1,1
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Cable Curl",,,64.000,10,,,,NEGATIVE_REPS_SET,"1,1,1","1,2,3"
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Cable Curl",,,64.000,10,,,,NORMAL_SET,"2,2,2","1,2,3"
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Cable Curl",,,64.000,10,,,,NORMAL_SET,"3,3,3","1,2,3"
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Lever Seated Row",,,66.000,10,,,,NORMAL_SET,1,1
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Lever Seated Row",,,66.000,10,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Lever Seated Row",,,66.000,10,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Biceps Curl",,,18.000,6,,,,NORMAL_SET,1,1
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Biceps Curl",,,16.000,6,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Biceps Curl",,,16.000,6,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Bar Lateral Pulldown",,,66.000,8,,,,NORMAL_SET,,
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Bar Lateral Pulldown",,,73.000,8,,,,NORMAL_SET,1,1
"Evening session","2025-01-31 16:59:35",00:49:33,,,"Bar Lateral Pulldown",,,73.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-30 20:41:03",02:11:03,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-30 20:41:03",02:11:03,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-29 19:54:08",01:34:57,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-29 19:54:08",01:34:57,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-29 19:54:08",01:34:57,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-29 19:54:08",01:34:57,,,"Cable Curl",,,34.000,8,,,,NORMAL_SET,2,2
"My routine #1","2025-01-29 19:54:08",01:34:57,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-29 19:54:08",01:34:57,,,"Cable Curl",,,34.000,8,,,,NORMAL_SET,3,2
"My routine #1","2025-01-29 19:54:08",01:34:57,,,Kickback,,,12.000,10,,,,NORMAL_SET,1,1
"My routine #1","2025-01-29 19:54:08",01:34:57,,,Kickback,,,12.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-29 19:54:08",01:34:57,,,Kickback,,,12.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-08 21:12:17",00:46:51,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-08 21:12:17",00:46:51,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-08 21:12:17",00:46:51,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-08 21:12:17",00:46:51,,,"Triceps Pushdown",,,59.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-08 21:12:17",00:46:51,,,"Triceps Pushdown",,,68.000,10,,,,NORMAL_SET,"2,2,2","1,2,3"
"My routine #1","2025-01-08 21:12:17",00:46:51,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-07 19:25:17",01:54:06,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-07 19:25:17",01:54:06,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-07 19:25:17",01:54:06,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-07 19:25:17",01:54:06,,,"Cable Curl",,,27.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-07 19:25:17",01:54:06,,,"Cable Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-07 19:25:17",01:54:06,,,"Cable Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Triceps Pushdown",,,59.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Triceps Pushdown",,,68.000,10,,,,NORMAL_SET,"1,1,1","1,2,3"
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Barbell Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Barbell Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Barbell Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Cable Curl",,,27.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Cable Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Cable Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Biceps Curl",,,16.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Biceps Curl",,,16.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Biceps Curl",,,16.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Cable Pushdown ",,,59.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Cable Pushdown ",,,64.000,10,,,,NORMAL_SET,1,1
"My routine #1","2025-01-06 19:14:08",00:59:34,,,"Cable Pushdown ",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Triceps Pushdown",,,59.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Triceps Pushdown",,,59.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Lever Chest Press",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-05 19:58:46",00:55:01,,,"Lever Chest Press",,,86.000,10,,,,NORMAL_SET,3,1
"My routine #1","2025-01-04 15:28:31",00:40:08,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,"Triceps Pushdown",,,59.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,"Lever Seated Leg Press",,,80.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,"Lever Seated Leg Press",,,100.000,8,,,,NORMAL_SET,,
"My routine #1","2025-01-04 15:28:31",00:40:08,,,"Lever Seated Leg Press",,,120.000,8,,,,NORMAL_SET,2,1
"My routine #1","2025-01-01 20:26:36",00:43:51,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-01 20:26:36",00:43:51,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-01 20:26:36",00:43:51,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-01 20:26:36",00:43:51,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-01 20:26:36",00:43:51,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2025-01-01 20:26:36",00:43:51,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Cable Curl",,,27.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-26 14:47:13",01:01:45,,,"Cable Curl",,,32.000,10,,,,NORMAL_SET,3,1
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Barbell Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Barbell Curl",,,30.000,8,,,,NORMAL_SET,,
"My routine #1","2024-12-23 19:21:35",00:35:20,,,"Barbell Curl",,,30.000,8,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Lever Seated Leg Press",,,80.000,8,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Lever Seated Leg Press",,,100.000,8,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Lever Seated Leg Press",,,120.000,8,,,,NORMAL_SET,"1,3","1,2"
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Straight Back Seated Row",,,52.000,8,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Straight Back Seated Row",,,59.000,8,,,,NORMAL_SET,"3,3","1,2"
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Straight Back Seated Row",,,66.000,8,,,,NORMAL_SET,"1,1,3","1,2,3"
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Barbell Curl",,,30.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Barbell Curl",,,30.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Barbell Curl",,,30.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Triceps Pushdown",,,54.000,12,,,,NORMAL_SET,"3,3,3","1,2,3"
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Triceps Pushdown",,,54.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Triceps Pushdown",,,64.000,12,,,,NORMAL_SET,"1,1,1","1,2,3"
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Lever Leg Extension",,,60.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Lever Leg Extension",,,66.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-19 20:03:21",01:08:06,,,"Lever Leg Extension",,,80.000,10,,,,NORMAL_SET,"1,1,1","1,2,3"
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-17 19:36:51",01:28:31,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Triceps Pushdown",,,60.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Cable Curl",,,27.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-16 20:12:02",00:53:27,,,"Cable Curl",,,32.000,10,,,,NORMAL_SET,2,1
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Triceps Pushdown",,,60.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,"3,3,3","1,2,3"
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Cable Curl",,,27.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Cable Curl",,,32.000,10,,,,NORMAL_SET,1,1
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Biceps Curl",,,16.000,10,,,,NORMAL_SET,1,1
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Biceps Curl",,,16.000,10,,,,NORMAL_SET,2,1
"My routine #1","2024-12-12 21:22:00",00:29:12,,,"Biceps Curl",,,16.000,10,,,,NORMAL_SET,3,1
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Triceps Pushdown",,,60.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,"2,2,2","1,2,3"
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-11 19:52:06",01:20:27,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Bench Press",,,80.000,6,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Bench Press",,,93.000,6,,,,NORMAL_SET,1,1
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Bench Press",,,93.000,6,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Incline Bench Press",,,20.000,8,,,,NORMAL_SET,1,1
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Incline Bench Press",,,20.000,8,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Incline Bench Press",,,20.000,8,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,Pull-up,,,66.000,10,,,,NORMAL_SET,"1,1,1","1,2,3"
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,Pull-up,,,66.000,10,,,,NORMAL_SET,"2,2,2","1,2,3"
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,Pull-up,,,66.000,10,,,,NORMAL_SET,"3,3,3","1,2,3"
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Straight Back Seated Row",,,52.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Straight Back Seated Row",,,59.000,10,,,,NORMAL_SET,1,1
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Straight Back Seated Row",,,59.000,10,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Barbell Curl",,,30.000,12,,,,NORMAL_SET,1,1
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Barbell Curl",,,30.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Barbell Curl",,,30.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Triceps Pushdown",,,54.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Triceps Pushdown",,,54.000,12,,,,NORMAL_SET,,
"Upper Body 1","2024-12-10 19:57:05",01:10:10,,,"Triceps Pushdown",,,59.000,12,,,,NORMAL_SET,1,1
"My routine #1","2024-12-05 19:01:12",01:22:11,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,3,1
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,1,1
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Dips between Chairs",,,66.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Triceps Pushdown",,,60.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Triceps Pushdown",,,64.000,10,,,,NORMAL_SET,"1,1,1","1,2,3"
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-04 20:27:10",01:22:11,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-02 18:47:47",01:55:52,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,2,1
"My routine #1","2024-12-02 18:47:47",01:55:52,,,Pull-up,,,65.000,10,,,,NORMAL_SET,3,1
"My routine #1","2024-12-02 18:47:47",01:55:52,,,Pull-up,,,65.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-02 18:47:47",01:55:52,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-02 18:47:47",01:55:52,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-02 18:47:47",01:55:52,,,"Lever Chest Press",,,80.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-02 18:47:47",01:55:52,,,"Jump Rope",,,,,,,01:00,NORMAL_SET,,
"My routine #1","2024-12-02 18:47:47",01:55:52,,,"Jump Rope",,,,,,,01:00,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Muscle-up ",,,65.000,10,,,,NORMAL_SET,1,1
"My routine #1","2024-12-01 16:23:33",01:03:26,,,Pull-up,,,65.000,10,,,,NORMAL_SET,1,1
"My routine #1","2024-12-01 16:23:33",01:03:26,,,Pull-up,,,65.000,10,,,,NORMAL_SET,2,1
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Triceps Pushdown",,,54.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Triceps Pushdown",,,60.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Triceps Pushdown",,,60.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Cable Curl",,,30.000,10,,,,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Jump Rope",,,,,,,01:00,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Jump Rope",,,,,,,01:00,NORMAL_SET,,
"My routine #1","2024-12-01 16:23:33",01:03:26,,,"Jump Rope",,,,,,,01:00,NORMAL_SET,,
"My routine #1","2024-11-28 20:26:05",01:28:49,,,"Muscle-up ",,,65.0,10,,,,NORMAL_SET,,
"My routine #1","2024-11-28 20:26:05",01:28:49,,,Pull-up,,,65.0,10,,,,NORMAL_SET,,
"My routine #1","2024-11-28 20:26:05",01:28:49,,,Pull-up,,,65.0,10,,,,NORMAL_SET,,
